inspection_id,road_id,inspection_date,inspector_agency,condition_score,surface_damage_pct,waterlogging_flag,drainage_status,remarks
INSP-0221-1,MA-RD-SEG-0221,2023-08-30,NHAI,62,21.5,FALSE,good,
INSP-0221-2,MA-RD-SEG-0221,2024-02-26,Municipality,60,39.9,TRUE,none,
INSP-0221-3,MA-RD-SEG-0221,2024-08-24,ThirdParty,52.3,39.4,FALSE,partial,
INSP-0221-4,MA-RD-SEG-0221,2025-02-20,Municipality,49,5.2,FALSE,good,
INSP-0221-5,MA-RD-SEG-0221,2025-08-19,State PWD,53.4,14.7,TRUE,none,
INSP-0222-1,MA-RD-SEG-0222,2023-08-30,Municipality,66,21.9,TRUE,none,
INSP-0222-2,MA-RD-SEG-0222,2024-02-26,State PWD,62,7.9,TRUE,blocked,
INSP-0222-3,MA-RD-SEG-0222,2024-08-24,ThirdParty,60.2,7.9,FALSE,blocked,
INSP-0222-4,MA-RD-SEG-0222,2025-02-20,ThirdParty,51.6,15.4,TRUE,blocked,
INSP-0222-5,MA-RD-SEG-0222,2025-08-19,ThirdParty,56.3,3.1,FALSE,partial,
INSP-0223-1,MA-RD-SEG-0223,2023-08-30,ThirdParty,69,2,FALSE,none,
INSP-0223-2,MA-RD-SEG-0223,2024-02-26,ThirdParty,65.6,12.2,TRUE,none,
INSP-0223-3,MA-RD-SEG-0223,2024-08-24,ThirdParty,61.7,38.2,FALSE,good,
INSP-0223-4,MA-RD-SEG-0223,2025-02-20,State PWD,48.9,38.3,FALSE,good,
INSP-0223-5,MA-RD-SEG-0223,2025-08-19,State PWD,42.2,6,TRUE,good,
INSP-0224-1,MA-RD-SEG-0224,2023-08-30,State PWD,68,27.4,FALSE,good,
INSP-0224-2,MA-RD-SEG-0224,2024-02-26,ThirdParty,64.5,16.5,FALSE,blocked,
INSP-0224-3,MA-RD-SEG-0224,2024-08-24,NHAI,60.5,25.1,FALSE,none,
INSP-0224-4,MA-RD-SEG-0224,2025-02-20,ThirdParty,48.7,20.5,FALSE,partial,
INSP-0224-5,MA-RD-SEG-0224,2025-08-19,NHAI,59.6,30.6,TRUE,partial,
INSP-0225-1,MA-RD-SEG-0225,2023-08-30,NHAI,74,17.5,TRUE,blocked,
INSP-0225-2,MA-RD-SEG-0225,2024-02-26,Municipality,66.1,4.9,TRUE,partial,
INSP-0225-3,MA-RD-SEG-0225,2024-08-24,ThirdParty,60,30.5,FALSE,partial,
INSP-0225-4,MA-RD-SEG-0225,2025-02-20,State PWD,56.5,15.5,TRUE,none,
INSP-0225-5,MA-RD-SEG-0225,2025-08-19,Municipality,58.2,25.1,FALSE,blocked,
INSP-0226-1,MA-RD-SEG-0226,2023-08-30,State PWD,78,30.8,TRUE,none,
INSP-0226-2,MA-RD-SEG-0226,2024-02-26,NHAI,75,18.5,FALSE,partial,
INSP-0226-3,MA-RD-SEG-0226,2024-08-24,ThirdParty,65,29.5,FALSE,none,
INSP-0226-4,MA-RD-SEG-0226,2025-02-20,State PWD,71.4,7.4,TRUE,blocked,
INSP-0226-5,MA-RD-SEG-0226,2025-08-19,ThirdParty,57.5,2.2,TRUE,partial,
INSP-0227-1,MA-RD-SEG-0227,2023-08-30,State PWD,70,3.9,TRUE,partial,
INSP-0227-2,MA-RD-SEG-0227,2024-02-26,NHAI,63.2,35.5,FALSE,good,
INSP-0227-3,MA-RD-SEG-0227,2024-08-24,Municipality,65.6,27.2,TRUE,blocked,
INSP-0227-4,MA-RD-SEG-0227,2025-02-20,State PWD,47.9,37.4,TRUE,partial,
INSP-0227-5,MA-RD-SEG-0227,2025-08-19,State PWD,57.5,21.4,TRUE,none,
INSP-0228-1,MA-RD-SEG-0228,2023-08-30,State PWD,81,13.7,FALSE,none,
INSP-0228-2,MA-RD-SEG-0228,2024-02-26,ThirdParty,75.1,16.1,FALSE,blocked,
INSP-0228-3,MA-RD-SEG-0228,2024-08-24,NHAI,68.5,37.3,FALSE,blocked,
INSP-0228-4,MA-RD-SEG-0228,2025-02-20,NHAI,58.9,11,FALSE,none,
INSP-0228-5,MA-RD-SEG-0228,2025-08-19,NHAI,53.6,11.6,FALSE,blocked,
INSP-0229-1,MA-RD-SEG-0229,2023-08-30,State PWD,71,16.3,TRUE,good,
INSP-0229-2,MA-RD-SEG-0229,2024-02-26,NHAI,63.6,8.8,TRUE,good,
INSP-0229-3,MA-RD-SEG-0229,2024-08-24,State PWD,57.6,25.5,TRUE,partial,
INSP-0229-4,MA-RD-SEG-0229,2025-02-20,Municipality,47.1,20.9,FALSE,blocked,
INSP-0229-5,MA-RD-SEG-0229,2025-08-19,ThirdParty,53,31.4,FALSE,partial,
INSP-0230-1,MA-RD-SEG-0230,2023-08-30,ThirdParty,73,15.2,FALSE,good,
INSP-0230-2,MA-RD-SEG-0230,2024-02-26,ThirdParty,66.2,14.9,FALSE,good,
INSP-0230-3,MA-RD-SEG-0230,2024-08-24,Municipality,57,7.1,FALSE,blocked,
INSP-0230-4,MA-RD-SEG-0230,2025-02-20,ThirdParty,62.1,27.7,FALSE,none,
INSP-0230-5,MA-RD-SEG-0230,2025-08-19,NHAI,48.7,20.4,FALSE,partial,
INSP-0231-1,MA-RD-SEG-0231,2023-08-30,ThirdParty,74,18.6,TRUE,none,
INSP-0231-2,MA-RD-SEG-0231,2024-02-26,ThirdParty,69.3,8.3,TRUE,none,
INSP-0231-3,MA-RD-SEG-0231,2024-08-24,NHAI,62.7,37.2,TRUE,none,
INSP-0231-4,MA-RD-SEG-0231,2025-02-20,ThirdParty,66,35.5,TRUE,good,
INSP-0231-5,MA-RD-SEG-0231,2025-08-19,NHAI,42.5,9.5,TRUE,blocked,
INSP-0232-1,MA-RD-SEG-0232,2023-08-30,Municipality,67,11.3,FALSE,blocked,
INSP-0232-2,MA-RD-SEG-0232,2024-02-26,NHAI,61,25.9,TRUE,none,
INSP-0232-3,MA-RD-SEG-0232,2024-08-24,ThirdParty,58.3,5.2,FALSE,good,
INSP-0232-4,MA-RD-SEG-0232,2025-02-20,NHAI,45.3,17.7,FALSE,partial,
INSP-0232-5,MA-RD-SEG-0232,2025-08-19,Municipality,56.5,34.7,TRUE,good,
INSP-0233-1,MA-RD-SEG-0233,2023-08-30,ThirdParty,77,38.3,TRUE,blocked,
INSP-0233-2,MA-RD-SEG-0233,2024-02-26,ThirdParty,69.5,23,TRUE,blocked,
INSP-0233-3,MA-RD-SEG-0233,2024-08-24,NHAI,68.7,18,TRUE,good,
INSP-0233-4,MA-RD-SEG-0233,2025-02-20,Municipality,70.9,9.6,FALSE,partial,
INSP-0233-5,MA-RD-SEG-0233,2025-08-19,State PWD,47.3,30.9,FALSE,none,
INSP-0234-1,MA-RD-SEG-0234,2023-08-30,NHAI,62,29.2,FALSE,partial,
INSP-0234-2,MA-RD-SEG-0234,2024-02-26,State PWD,59.9,37.5,FALSE,good,
INSP-0234-3,MA-RD-SEG-0234,2024-08-24,ThirdParty,49.7,27.5,FALSE,partial,
INSP-0234-4,MA-RD-SEG-0234,2025-02-20,NHAI,49.6,1.8,TRUE,blocked,
INSP-0234-5,MA-RD-SEG-0234,2025-08-19,Municipality,49.3,33.9,TRUE,none,
INSP-0235-1,MA-RD-SEG-0235,2023-08-30,Municipality,86,27.5,TRUE,good,
INSP-0235-2,MA-RD-SEG-0235,2024-02-26,Municipality,78.5,35.3,TRUE,good,
INSP-0235-3,MA-RD-SEG-0235,2024-08-24,NHAI,76.5,22.8,TRUE,none,
INSP-0235-4,MA-RD-SEG-0235,2025-02-20,Municipality,69,13.8,FALSE,good,
INSP-0235-5,MA-RD-SEG-0235,2025-08-19,NHAI,77.7,3.6,TRUE,none,
INSP-0236-1,MA-RD-SEG-0236,2023-08-30,NHAI,85,33.6,FALSE,none,
INSP-0236-2,MA-RD-SEG-0236,2024-02-26,ThirdParty,82.5,33,TRUE,none,
INSP-0236-3,MA-RD-SEG-0236,2024-08-24,NHAI,77.6,27.9,FALSE,none,
INSP-0236-4,MA-RD-SEG-0236,2025-02-20,Municipality,61.3,35.8,FALSE,good,
INSP-0236-5,MA-RD-SEG-0236,2025-08-19,State PWD,68.8,26.3,TRUE,good,
INSP-0237-1,MA-RD-SEG-0237,2023-08-30,Municipality,68,35.2,FALSE,blocked,
INSP-0237-2,MA-RD-SEG-0237,2024-02-26,ThirdParty,63.8,31.7,FALSE,partial,
INSP-0237-3,MA-RD-SEG-0237,2024-08-24,State PWD,61,14.7,TRUE,blocked,
INSP-0237-4,MA-RD-SEG-0237,2025-02-20,NHAI,58.3,30,TRUE,none,
INSP-0237-5,MA-RD-SEG-0237,2025-08-19,NHAI,47.4,18.9,FALSE,none,
INSP-0238-1,MA-RD-SEG-0238,2023-08-30,Municipality,74,23.9,TRUE,blocked,
INSP-0238-2,MA-RD-SEG-0238,2024-02-26,Municipality,70.5,19.1,TRUE,blocked,
INSP-0238-3,MA-RD-SEG-0238,2024-08-24,ThirdParty,69.3,5.9,TRUE,partial,
INSP-0238-4,MA-RD-SEG-0238,2025-02-20,State PWD,56.9,23.7,FALSE,none,
INSP-0238-5,MA-RD-SEG-0238,2025-08-19,NHAI,49,3,TRUE,good,
INSP-0239-1,MA-RD-SEG-0239,2023-08-30,Municipality,85,28,TRUE,blocked,
INSP-0239-2,MA-RD-SEG-0239,2024-02-26,Municipality,82,15.9,TRUE,blocked,
INSP-0239-3,MA-RD-SEG-0239,2024-08-24,ThirdParty,74.3,8.9,TRUE,blocked,
INSP-0239-4,MA-RD-SEG-0239,2025-02-20,Municipality,62.1,26.1,TRUE,blocked,
INSP-0239-5,MA-RD-SEG-0239,2025-08-19,State PWD,67,18.3,TRUE,none,
INSP-0240-1,MA-RD-SEG-0240,2023-08-30,Municipality,79,37.5,FALSE,none,
INSP-0240-2,MA-RD-SEG-0240,2024-02-26,NHAI,74.9,35.5,FALSE,blocked,
INSP-0240-3,MA-RD-SEG-0240,2024-08-24,ThirdParty,69.2,4.6,FALSE,blocked,
INSP-0240-4,MA-RD-SEG-0240,2025-02-20,State PWD,61.6,29.1,TRUE,none,
INSP-0240-5,MA-RD-SEG-0240,2025-08-19,Municipality,65,4.8,TRUE,partial,
INSP-0241-1,MA-RD-SEG-0241,2023-08-30,Municipality,90,16.7,FALSE,none,
INSP-0241-2,MA-RD-SEG-0241,2024-02-26,ThirdParty,84.7,29.9,FALSE,blocked,
INSP-0241-3,MA-RD-SEG-0241,2024-08-24,ThirdParty,78.1,31.4,TRUE,none,
INSP-0241-4,MA-RD-SEG-0241,2025-02-20,NHAI,69.8,12.4,FALSE,partial,
INSP-0241-5,MA-RD-SEG-0241,2025-08-19,NHAI,79.1,40,TRUE,blocked,
INSP-0242-1,MA-RD-SEG-0242,2023-08-30,Municipality,67,1.7,TRUE,blocked,
INSP-0242-2,MA-RD-SEG-0242,2024-02-26,NHAI,60.4,10.5,TRUE,partial,
INSP-0242-3,MA-RD-SEG-0242,2024-08-24,Municipality,53.6,28,TRUE,blocked,
INSP-0242-4,MA-RD-SEG-0242,2025-02-20,NHAI,52.8,9.8,TRUE,none,
INSP-0242-5,MA-RD-SEG-0242,2025-08-19,ThirdParty,56.9,23.3,FALSE,blocked,
INSP-0243-1,MA-RD-SEG-0243,2023-08-30,Municipality,78,14.2,FALSE,good,
INSP-0243-2,MA-RD-SEG-0243,2024-02-26,NHAI,75.1,17.2,FALSE,good,
INSP-0243-3,MA-RD-SEG-0243,2024-08-24,Municipality,73.8,38.4,FALSE,blocked,
INSP-0243-4,MA-RD-SEG-0243,2025-02-20,ThirdParty,55.7,20.4,FALSE,partial,
INSP-0243-5,MA-RD-SEG-0243,2025-08-19,Municipality,52.9,26.3,TRUE,partial,
INSP-0244-1,MA-RD-SEG-0244,2023-08-30,Municipality,82,2.4,FALSE,good,
INSP-0244-2,MA-RD-SEG-0244,2024-02-26,ThirdParty,78,14.8,TRUE,good,
INSP-0244-3,MA-RD-SEG-0244,2024-08-24,State PWD,77.5,15.1,FALSE,blocked,
INSP-0244-4,MA-RD-SEG-0244,2025-02-20,State PWD,73.8,6.1,TRUE,none,
INSP-0244-5,MA-RD-SEG-0244,2025-08-19,ThirdParty,55.3,4.9,FALSE,good,
INSP-0245-1,MA-RD-SEG-0245,2023-08-30,Municipality,66,13.2,FALSE,partial,
INSP-0245-2,MA-RD-SEG-0245,2024-02-26,State PWD,63.8,33.8,TRUE,blocked,
INSP-0245-3,MA-RD-SEG-0245,2024-08-24,Municipality,53.9,8,TRUE,partial,
INSP-0245-4,MA-RD-SEG-0245,2025-02-20,ThirdParty,42.5,19.1,TRUE,good,
INSP-0245-5,MA-RD-SEG-0245,2025-08-19,Municipality,48.2,3.2,TRUE,blocked,
INSP-0246-1,MA-RD-SEG-0246,2023-08-30,ThirdParty,77,21.8,TRUE,good,
INSP-0246-2,MA-RD-SEG-0246,2024-02-26,ThirdParty,69.4,28.9,FALSE,blocked,
INSP-0246-3,MA-RD-SEG-0246,2024-08-24,State PWD,68.6,34.8,TRUE,good,
INSP-0246-4,MA-RD-SEG-0246,2025-02-20,ThirdParty,54.4,2.1,TRUE,blocked,
INSP-0246-5,MA-RD-SEG-0246,2025-08-19,State PWD,66.1,32.3,FALSE,good,
INSP-0247-1,MA-RD-SEG-0247,2023-08-30,NHAI,70,29.1,FALSE,good,
INSP-0247-2,MA-RD-SEG-0247,2024-02-26,Municipality,65,25.4,FALSE,partial,
INSP-0247-3,MA-RD-SEG-0247,2024-08-24,State PWD,61.8,30.7,FALSE,none,
INSP-0247-4,MA-RD-SEG-0247,2025-02-20,NHAI,46.7,23.6,FALSE,partial,
INSP-0247-5,MA-RD-SEG-0247,2025-08-19,ThirdParty,42.4,11.3,FALSE,blocked,
INSP-0248-1,MA-RD-SEG-0248,2023-08-30,Municipality,85,39.5,TRUE,none,
INSP-0248-2,MA-RD-SEG-0248,2024-02-26,Municipality,78.8,20.1,TRUE,none,
INSP-0248-3,MA-RD-SEG-0248,2024-08-24,Municipality,69.7,39.6,FALSE,none,
INSP-0248-4,MA-RD-SEG-0248,2025-02-20,ThirdParty,73,18.8,TRUE,good,
INSP-0248-5,MA-RD-SEG-0248,2025-08-19,NHAI,66,33.2,FALSE,partial,
INSP-0249-1,MA-RD-SEG-0249,2023-08-30,State PWD,87,9.1,FALSE,partial,
INSP-0249-2,MA-RD-SEG-0249,2024-02-26,Municipality,80.4,3.1,FALSE,blocked,
INSP-0249-3,MA-RD-SEG-0249,2024-08-24,State PWD,82.1,18,FALSE,partial,
INSP-0249-4,MA-RD-SEG-0249,2025-02-20,NHAI,78.2,36,FALSE,blocked,
INSP-0249-5,MA-RD-SEG-0249,2025-08-19,Municipality,68.7,33.6,FALSE,partial,
INSP-0250-1,MA-RD-SEG-0250,2023-08-30,ThirdParty,62,7.9,TRUE,blocked,
INSP-0250-2,MA-RD-SEG-0250,2024-02-26,Municipality,59.1,28,FALSE,none,
INSP-0250-3,MA-RD-SEG-0250,2024-08-24,ThirdParty,49.6,19,FALSE,good,
INSP-0250-4,MA-RD-SEG-0250,2025-02-20,State PWD,41.6,33.8,FALSE,good,
INSP-0250-5,MA-RD-SEG-0250,2025-08-19,Municipality,32.9,4.5,TRUE,good,
INSP-0251-1,MA-RD-SEG-0251,2023-08-30,NHAI,64,36.7,TRUE,blocked,
INSP-0251-2,MA-RD-SEG-0251,2024-02-26,State PWD,60.3,2.9,FALSE,good,
INSP-0251-3,MA-RD-SEG-0251,2024-08-24,ThirdParty,51.5,17.5,FALSE,none,
INSP-0251-4,MA-RD-SEG-0251,2025-02-20,NHAI,46.8,10.8,FALSE,blocked,
INSP-0251-5,MA-RD-SEG-0251,2025-08-19,NHAI,43,36,TRUE,none,
INSP-0252-1,MA-RD-SEG-0252,2023-08-30,State PWD,86,13.4,FALSE,good,
INSP-0252-2,MA-RD-SEG-0252,2024-02-26,ThirdParty,81.8,29.6,FALSE,blocked,
INSP-0252-3,MA-RD-SEG-0252,2024-08-24,NHAI,79.5,37.2,FALSE,blocked,
INSP-0252-4,MA-RD-SEG-0252,2025-02-20,State PWD,79.3,7.3,FALSE,good,
INSP-0252-5,MA-RD-SEG-0252,2025-08-19,State PWD,67.3,27.4,TRUE,blocked,
INSP-0253-1,MA-RD-SEG-0253,2023-08-30,ThirdParty,82,16.7,FALSE,none,
INSP-0253-2,MA-RD-SEG-0253,2024-02-26,Municipality,76.6,1.2,TRUE,good,
INSP-0253-3,MA-RD-SEG-0253,2024-08-24,ThirdParty,77.9,27.1,FALSE,good,
INSP-0253-4,MA-RD-SEG-0253,2025-02-20,Municipality,64.9,22.5,FALSE,partial,
INSP-0253-5,MA-RD-SEG-0253,2025-08-19,State PWD,63,33.9,TRUE,partial,
INSP-0254-1,MA-RD-SEG-0254,2023-08-30,ThirdParty,86,13.6,TRUE,blocked,
INSP-0254-2,MA-RD-SEG-0254,2024-02-26,NHAI,83.6,39.5,TRUE,none,
INSP-0254-3,MA-RD-SEG-0254,2024-08-24,State PWD,78.4,20.1,TRUE,none,
INSP-0254-4,MA-RD-SEG-0254,2025-02-20,State PWD,75.3,21.9,TRUE,good,
INSP-0254-5,MA-RD-SEG-0254,2025-08-19,Municipality,72.2,2.9,FALSE,none,
INSP-0255-1,MA-RD-SEG-0255,2023-08-30,ThirdParty,77,29.4,FALSE,none,
INSP-0255-2,MA-RD-SEG-0255,2024-02-26,Municipality,69.5,39.1,TRUE,blocked,
INSP-0255-3,MA-RD-SEG-0255,2024-08-24,NHAI,63.6,31.5,FALSE,blocked,
INSP-0255-4,MA-RD-SEG-0255,2025-02-20,ThirdParty,62.6,2.1,FALSE,partial,
INSP-0255-5,MA-RD-SEG-0255,2025-08-19,State PWD,65.6,24.5,FALSE,blocked,
INSP-0256-1,MA-RD-SEG-0256,2023-08-30,Municipality,60,30.2,FALSE,partial,
INSP-0256-2,MA-RD-SEG-0256,2024-02-26,ThirdParty,54.5,29.5,FALSE,none,
INSP-0256-3,MA-RD-SEG-0256,2024-08-24,NHAI,54.8,16.5,FALSE,partial,
INSP-0256-4,MA-RD-SEG-0256,2025-02-20,ThirdParty,44.2,39.9,TRUE,blocked,
INSP-0256-5,MA-RD-SEG-0256,2025-08-19,NHAI,32.7,31.6,TRUE,blocked,
INSP-0257-1,MA-RD-SEG-0257,2023-08-30,NHAI,85,10,TRUE,blocked,
INSP-0257-2,MA-RD-SEG-0257,2024-02-26,NHAI,79,1.5,TRUE,partial,
INSP-0257-3,MA-RD-SEG-0257,2024-08-24,Municipality,79.7,7.1,FALSE,partial,
INSP-0257-4,MA-RD-SEG-0257,2025-02-20,Municipality,75.7,1,FALSE,partial,
INSP-0257-5,MA-RD-SEG-0257,2025-08-19,Municipality,76.2,28.1,FALSE,blocked,
INSP-0258-1,MA-RD-SEG-0258,2023-08-30,NHAI,75,35.2,FALSE,blocked,
INSP-0258-2,MA-RD-SEG-0258,2024-02-26,State PWD,69.8,1.1,FALSE,good,
INSP-0258-3,MA-RD-SEG-0258,2024-08-24,ThirdParty,67.6,18.2,FALSE,partial,
INSP-0258-4,MA-RD-SEG-0258,2025-02-20,ThirdParty,60.4,24,FALSE,good,
INSP-0258-5,MA-RD-SEG-0258,2025-08-19,Municipality,59,31.9,TRUE,blocked,
INSP-0259-1,MA-RD-SEG-0259,2023-08-30,Municipality,65,5.7,FALSE,none,
INSP-0259-2,MA-RD-SEG-0259,2024-02-26,Municipality,62.6,17.6,FALSE,blocked,
INSP-0259-3,MA-RD-SEG-0259,2024-08-24,ThirdParty,55.9,2.4,TRUE,partial,
INSP-0259-4,MA-RD-SEG-0259,2025-02-20,State PWD,43,20.9,FALSE,none,
INSP-0259-5,MA-RD-SEG-0259,2025-08-19,Municipality,54,16.6,FALSE,blocked,
INSP-0260-1,MA-RD-SEG-0260,2023-08-30,State PWD,88,20.9,FALSE,partial,
INSP-0260-2,MA-RD-SEG-0260,2024-02-26,Municipality,80.9,38.6,TRUE,partial,
INSP-0260-3,MA-RD-SEG-0260,2024-08-24,NHAI,83.7,3.4,TRUE,partial,
INSP-0260-4,MA-RD-SEG-0260,2025-02-20,NHAI,69.2,11.4,TRUE,good,
INSP-0260-5,MA-RD-SEG-0260,2025-08-19,NHAI,79.3,31.3,FALSE,good,
INSP-0261-1,MA-RD-SEG-0261,2023-08-30,Municipality,61,3.2,FALSE,blocked,
INSP-0261-2,MA-RD-SEG-0261,2024-02-26,Municipality,56.7,26.6,TRUE,none,
INSP-0261-3,MA-RD-SEG-0261,2024-08-24,Municipality,54,23.8,TRUE,none,
INSP-0261-4,MA-RD-SEG-0261,2025-02-20,NHAI,53.2,21.1,FALSE,none,
INSP-0261-5,MA-RD-SEG-0261,2025-08-19,Municipality,48.6,5.7,FALSE,blocked,
INSP-0262-1,MA-RD-SEG-0262,2023-08-30,Municipality,80,8.1,TRUE,partial,
INSP-0262-2,MA-RD-SEG-0262,2024-02-26,State PWD,77.3,1.4,TRUE,none,
INSP-0262-3,MA-RD-SEG-0262,2024-08-24,NHAI,65.1,14.6,FALSE,blocked,
INSP-0262-4,MA-RD-SEG-0262,2025-02-20,Municipality,70.1,2,TRUE,partial,
INSP-0262-5,MA-RD-SEG-0262,2025-08-19,NHAI,66.1,11.8,TRUE,good,
INSP-0263-1,MA-RD-SEG-0263,2023-08-30,Municipality,83,6.9,FALSE,partial,
INSP-0263-2,MA-RD-SEG-0263,2024-02-26,State PWD,77.8,28.1,FALSE,good,
INSP-0263-3,MA-RD-SEG-0263,2024-08-24,State PWD,67.3,16.2,TRUE,good,
INSP-0263-4,MA-RD-SEG-0263,2025-02-20,ThirdParty,72.8,27.8,TRUE,blocked,
INSP-0263-5,MA-RD-SEG-0263,2025-08-19,State PWD,60.5,24.6,TRUE,none,
INSP-0264-1,MA-RD-SEG-0264,2023-08-30,ThirdParty,90,32.3,TRUE,partial,
INSP-0264-2,MA-RD-SEG-0264,2024-02-26,State PWD,86,3.5,TRUE,none,
INSP-0264-3,MA-RD-SEG-0264,2024-08-24,NHAI,75.5,27.6,FALSE,blocked,
INSP-0264-4,MA-RD-SEG-0264,2025-02-20,State PWD,70.1,25.7,FALSE,good,
INSP-0264-5,MA-RD-SEG-0264,2025-08-19,State PWD,77.1,22,FALSE,good,
INSP-0265-1,MA-RD-SEG-0265,2023-08-30,ThirdParty,74,4.2,FALSE,partial,
INSP-0265-2,MA-RD-SEG-0265,2024-02-26,Municipality,69.6,14.3,TRUE,blocked,
INSP-0265-3,MA-RD-SEG-0265,2024-08-24,NHAI,66.2,32.6,FALSE,none,
INSP-0265-4,MA-RD-SEG-0265,2025-02-20,Municipality,54,21.6,TRUE,good,
INSP-0265-5,MA-RD-SEG-0265,2025-08-19,NHAI,50.9,2.1,FALSE,partial,
INSP-0266-1,MA-RD-SEG-0266,2023-08-30,Municipality,78,29.6,FALSE,good,
INSP-0266-2,MA-RD-SEG-0266,2024-02-26,ThirdParty,71.2,22.1,TRUE,partial,
INSP-0266-3,MA-RD-SEG-0266,2024-08-24,Municipality,70.7,4.7,TRUE,none,
INSP-0266-4,MA-RD-SEG-0266,2025-02-20,NHAI,71.8,36.4,FALSE,partial,
INSP-0266-5,MA-RD-SEG-0266,2025-08-19,ThirdParty,59.8,22.9,FALSE,partial,
INSP-0267-1,MA-RD-SEG-0267,2023-08-30,NHAI,75,9.9,TRUE,blocked,
INSP-0267-2,MA-RD-SEG-0267,2024-02-26,State PWD,67.2,12.8,FALSE,blocked,
INSP-0267-3,MA-RD-SEG-0267,2024-08-24,State PWD,64.1,5.1,FALSE,partial,
INSP-0267-4,MA-RD-SEG-0267,2025-02-20,NHAI,64.3,5.2,TRUE,good,
INSP-0267-5,MA-RD-SEG-0267,2025-08-19,ThirdParty,49.9,15.8,TRUE,blocked,
INSP-0268-1,MA-RD-SEG-0268,2023-08-30,Municipality,66,24.5,FALSE,none,
INSP-0268-2,MA-RD-SEG-0268,2024-02-26,NHAI,63.3,14.6,TRUE,none,
INSP-0268-3,MA-RD-SEG-0268,2024-08-24,State PWD,55.9,37.2,TRUE,blocked,
INSP-0268-4,MA-RD-SEG-0268,2025-02-20,Municipality,49.9,39.3,FALSE,partial,
INSP-0268-5,MA-RD-SEG-0268,2025-08-19,NHAI,38,36.8,TRUE,good,
INSP-0269-1,MA-RD-SEG-0269,2023-08-30,NHAI,68,25.7,TRUE,good,
INSP-0269-2,MA-RD-SEG-0269,2024-02-26,Municipality,65,31,FALSE,blocked,
INSP-0269-3,MA-RD-SEG-0269,2024-08-24,NHAI,59.9,18.9,FALSE,good,
INSP-0269-4,MA-RD-SEG-0269,2025-02-20,NHAI,53.4,28.4,FALSE,blocked,
INSP-0269-5,MA-RD-SEG-0269,2025-08-19,ThirdParty,52.7,27,FALSE,blocked,
INSP-0270-1,MA-RD-SEG-0270,2023-08-30,Municipality,81,37.6,TRUE,none,
INSP-0270-2,MA-RD-SEG-0270,2024-02-26,NHAI,76.6,34.5,TRUE,partial,
INSP-0270-3,MA-RD-SEG-0270,2024-08-24,State PWD,76.7,8.6,FALSE,partial,
INSP-0270-4,MA-RD-SEG-0270,2025-02-20,NHAI,64.6,12.5,FALSE,none,
INSP-0270-5,MA-RD-SEG-0270,2025-08-19,Municipality,53.3,17.6,TRUE,partial,
INSP-0271-1,MA-RD-SEG-0271,2023-08-30,State PWD,71,24.7,TRUE,partial,
INSP-0271-2,MA-RD-SEG-0271,2024-02-26,ThirdParty,66.1,17.8,TRUE,partial,
INSP-0271-3,MA-RD-SEG-0271,2024-08-24,NHAI,64.2,3.2,TRUE,good,
INSP-0271-4,MA-RD-SEG-0271,2025-02-20,Municipality,52.8,33.7,TRUE,partial,
INSP-0271-5,MA-RD-SEG-0271,2025-08-19,NHAI,46.8,28.9,TRUE,blocked,
INSP-0272-1,MA-RD-SEG-0272,2023-08-30,State PWD,73,20.6,TRUE,blocked,
INSP-0272-2,MA-RD-SEG-0272,2024-02-26,NHAI,66.6,38.9,TRUE,none,
INSP-0272-3,MA-RD-SEG-0272,2024-08-24,NHAI,66,27.7,FALSE,partial,
INSP-0272-4,MA-RD-SEG-0272,2025-02-20,Municipality,49.8,38,FALSE,good,
INSP-0272-5,MA-RD-SEG-0272,2025-08-19,Municipality,54.6,16.6,TRUE,partial,
INSP-0273-1,MA-RD-SEG-0273,2023-08-30,Municipality,82,14,FALSE,none,
INSP-0273-2,MA-RD-SEG-0273,2024-02-26,State PWD,75.5,12,TRUE,good,
INSP-0273-3,MA-RD-SEG-0273,2024-08-24,NHAI,76.2,37.3,TRUE,good,
INSP-0273-4,MA-RD-SEG-0273,2025-02-20,NHAI,66.2,24.9,TRUE,partial,
INSP-0273-5,MA-RD-SEG-0273,2025-08-19,NHAI,53,36.9,FALSE,good,
INSP-0274-1,MA-RD-SEG-0274,2023-08-30,ThirdParty,82,22.5,FALSE,none,
INSP-0274-2,MA-RD-SEG-0274,2024-02-26,ThirdParty,77.7,10,FALSE,good,
INSP-0274-3,MA-RD-SEG-0274,2024-08-24,State PWD,73.6,12.8,TRUE,partial,
INSP-0274-4,MA-RD-SEG-0274,2025-02-20,ThirdParty,59.2,5.4,TRUE,partial,
INSP-0274-5,MA-RD-SEG-0274,2025-08-19,Municipality,65.9,28.6,FALSE,good,
INSP-0275-1,MA-RD-SEG-0275,2023-08-30,ThirdParty,70,19.2,FALSE,none,
INSP-0275-2,MA-RD-SEG-0275,2024-02-26,NHAI,67.1,33.8,FALSE,good,
INSP-0275-3,MA-RD-SEG-0275,2024-08-24,State PWD,55.2,1.6,TRUE,blocked,
INSP-0275-4,MA-RD-SEG-0275,2025-02-20,NHAI,54.8,22.4,TRUE,good,
INSP-0275-5,MA-RD-SEG-0275,2025-08-19,State PWD,58.8,21.2,TRUE,blocked,
INSP-0276-1,MA-RD-SEG-0276,2023-08-30,NHAI,75,18.4,TRUE,none,
